,code,text,label
44422,43685-7,Concomitant Gastric Malignancy: Symptomatic response to therapy with Omeprazole Delayed-Release Capsules does not preclude the presence of gastric malignancy ( 5.1 ),0
44423,43685-7,Atrophic Gastritis: Has been observed in gastric corpus biopsies from patients treated long-term with Omeprazole Delayed-Release Capsules (5.2),0
44424,43685-7,"Combination Use with Clarithromycin and/or Amoxicillin: Refer to full prescribing information for individual drugs when used in combination ( 5.3 , 5.4 )",0
46535,43685-7,"Zidovudine, a component of COMBIVIR, has been associated with hematologic toxicity including neutropenia and anemia, particularly in patients with advanced HIV-1 disease.",0
46536,43685-7,"COMBIVIR should be used with caution in patients who have bone marrow compromise evidenced by granulocyte count less than 1,000 cells/mm3 or hemoglobin less than 9.5 g/dL [see Adverse Reactions (6.1)].",0
46537,43685-7,Frequent blood counts are strongly recommended in patients with advanced HIV-1 disease who are treated with COMBIVIR.,0
46538,43685-7,Periodic blood counts are recommended for other HIV-1-infected patients.,0
46539,43685-7,"If anemia or neutropenia develops, dosage interruption may be needed.",0
46540,43685-7,"Myopathy and myositis, with pathological changes similar to that produced by HIV-1 disease, have been associated with prolonged use of zidovudine, and therefore may occur with therapy with COMBIVIR.",0
46541,43685-7,"Lactic acidosis and hepatomegaly with steatosis, including fatal cases, have been reported with the use of nucleoside analogues alone or in combination, including lamivudine, zidovudine, and other antiretrovirals.",0
46542,43685-7,A majority of these cases have been in women.,0
46543,43685-7,Obesity and prolonged nucleoside exposure may be risk factors.,0
46544,43685-7,"Particular caution should be exercised when administering COMBIVIR to any patient with known risk factors for liver disease; however, cases have also been reported in patients with no known risk factors.",0
46545,43685-7,Treatment with COMBIVIR should be suspended in any patient who develops clinical or laboratory findings suggestive of lactic acidosis or pronounced hepatotoxicity (which may include hepatomegaly and steatosis even in the absence of marked transaminase elevations).,0
46546,43685-7,"Posttreatment Exacerbations of Hepatitis: In clinical trials in non-HIV-1-infected patients treated with lamivudine for chronic HBV, clinical and laboratory evidence of exacerbations of hepatitis have occurred after discontinuation of lamivudine.",0
46547,43685-7,These exacerbations have been detected primarily by serum ALT elevations in addition to re-emergence of hepatitis B viral DNA (HBV DNA).,0
46548,43685-7,"Although most events appear to have been self-limited, fatalities have been reported in some cases.",0
46549,43685-7,Similar events have been reported from post-marketing experience after changes from lamivudine-containing HIV-1 treatment regimens to non-lamivudine-containing regimens in patients infected with both HIV-1 and HBV.,0
46550,43685-7,The causal relationship to discontinuation of lamivudine treatment is unknown.,0
46551,43685-7,Patients should be closely monitored with both clinical and laboratory follow-up for at least several months after stopping treatment.,0
46552,43685-7,There is insufficient evidence to determine whether re-initiation of lamivudine alters the course of posttreatment exacerbations of hepatitis.,0
46553,43685-7,Important Differences Among Lamivudine-Containing Products: COMBIVIR Tablets contain a higher dose of the same active ingredient (lamivudine) than EPIVIR-HBV® (lamivudine) Tablets and Oral Solution.,0
46554,43685-7,EPIVIR-HBV was developed for treating chronic hepatitis B.,0
46555,43685-7,Safety and efficacy of lamivudine have not been established for treatment of chronic hepatitis B in patients co-infected with HIV-1 and HBV.,0
46556,43685-7,"Emergence of Lamivudine-Resistant HBV: In non-HIV-infected patients treated with lamivudine for chronic hepatitis B, emergence of lamivudine-resistant HBV has been detected and has been associated with diminished treatment response (see full prescribing information for EPIVIR-HBV for additional information).",0
46557,43685-7,Emergence of hepatitis B virus variants associated with resistance to lamivudine has also been reported in HIV-1-infected patients who have received lamivudine-containing antiretroviral regimens in the presence of concurrent infection with hepatitis B virus.,0
46558,43685-7,COMBIVIR is a fixed-dose combination of lamivudine and zidovudine.,0
46559,43685-7,"COMBIVIR should not be administered concomitantly with other lamivudine- or zidovudine-containing products including EPIVIR® (lamivudine) Tablets and Oral Solution, EPIVIR-HBV Tablets and Oral Solution, RETROVIR® (zidovudine) Tablets, Capsules, Syrup, and IV Infusion, EPZICOM® (abacavir sulfate and lamivudine) Tablets, or TRIZIVIR® (abacavir sulfate, lamivudine, and zidovudine) Tablets; or emtricitabine-containing products, including ATRIPLA® (efavirenz, emtricitabine, and tenofovir), EMTRIVA® (emtricitabine), or TRUVADA® (emtricitabine and tenofovir).",0
46560,43685-7,In vitro studies have shown ribavirin can reduce the phosphorylation of pyrimidine nucleoside analogues such as lamivudine and zidovudine.,0
46561,43685-7,"Although no evidence of a pharmacokinetic or pharmacodynamic interaction (e.g., loss of HIV-1/HCV virologic suppression) was seen when ribavirin was coadministered with lamivudine or zidovudine in HIV-1/HCV co-infected patients [see Clinical Pharmacology (12.3)], hepatic decompensation (some fatal) has occurred in HIV-1/HCV co-infected patients receiving combination antiretroviral therapy for HIV-1 and interferon alfa with or without ribavirin.",0
46562,43685-7,"Patients receiving interferon alfa with or without ribavirin and COMBIVIR should be closely monitored for treatment-associated toxicities, especially hepatic decompensation, neutropenia, and anemia.",0
46563,43685-7,Discontinuation of COMBIVIR should be considered as medically appropriate.,0
46564,43685-7,"Dose reduction or discontinuation of interferon alfa, ribavirin, or both should also be considered if worsening clinical toxicities are observed, including hepatic decompensation (e.g., Childs Pugh greater than 6) (see the complete prescribing information for interferon and ribavirin).",0
46565,43685-7,Exacerbation of anemia has been reported in HIV-1/HCV co-infected patients receiving ribavirin and zidovudine.,0
46566,43685-7,Co-administration of ribavirin and zidovudine is not advised.,0
46567,43685-7,5.7 Pancreatitis,0
46568,43685-7,COMBIVIR should be used with caution in patients with a history of pancreatitis or other significant risk factors for the development of pancreatitis.,0
46569,43685-7,"Treatment with COMBIVIR should be stopped immediately if clinical signs, symptoms, or laboratory abnormalities suggestive of pancreatitis occur [see Adverse Reactions (6.1)].",0
46570,43685-7,"Immune reconstitution syndrome has been reported in patients treated with combination antiretroviral therapy, including COMBIVIR.",0
46571,43685-7,"During the initial phase of combination antiretroviral treatment, patients whose immune systems respond may develop an inflammatory response to indolent or residual opportunistic infections (such as Mycobacterium avium infection, cytomegalovirus, Pneumocystis jirovecii pneumonia [PCP], or tuberculosis), which may necessitate further evaluation and treatment.",0
46572,43685-7,"Redistribution/accumulation of body fat including central obesity, dorsocervical fat enlargement (buffalo hump), peripheral wasting, facial wasting, breast enlargement, and “cushingoid appearance” have been observed in patients receiving antiretroviral therapy.",0
46573,43685-7,The mechanism and long-term consequences of these events are currently unknown.,0
46574,43685-7,A causal relationship has not been established.,0
46728,43685-7,"Due to sedative properties, may impair ability to perform hazardous tasks such as driving or operating machinery (5.1) Additive sedative effects when used with other CNS depressants including alcohol (5.1) Cases of Drug Dependence, Withdrawal, and Abuse (5.2) Seizures (5.3)",0
46934,43685-7,"As with other CNS-acting drugs, patients should be cautioned against driving automobiles or operating dangerous machinery until it is known that they do not become drowsy or dizzy on oxazepam therapy.",0
46935,43685-7,"Patients should be warned that the effects of alcohol or other CNS-depressant drugs may be additive to those of Oxazepam, possibly requiring adjustment of dosage or elimination of such agents.",0
46936,43685-7,Withdrawal symptoms of the barbiturate type have occurred after the discontinuation of benzodiazepines (see DRUG ABUSE AND DEPENDENCE section).,0
46937,43685-7,"An increased risk of congenital malformations associated with the use of minor tranquilizers (chlordiazepoxide, diazepam, and meprobamate) during the first trimester of pregnancy has been suggested in several studies.",0
46938,43685-7,"Oxazepam, a benzodiazepine derivative, has not been studied adequately to determine whether it, too, may be associated with an increased risk of fetal abnormality.",0
46939,43685-7,"Because use of these drugs is rarely a matter of urgency, their use during this period should almost always be avoided.",0
46940,43685-7,The possibility that a woman of childbearing potential may be pregnant at the time of institution of therapy should be considered.,0
46941,43685-7,Patients should be advised that if they become pregnant during therapy or intend to become pregnant they should communicate with their physician about the desirability of discontinuing the drug.,0
46942,43685-7,"Although hypotension has occurred only rarely, oxazepam should be administered with caution to patients in whom a drop in blood pressure might lead to cardiac complications.",0
46943,43685-7,This is particularly true in the elderly patient.,0
46944,43685-7,"To assure the safe and effective use of oxazepam, patients should be informed that, since benzodiazepines may produce psychological and physical dependence, it is advisable that they consult with their physician before either increasing the dose or abruptly discontinuing this drug.",0
